genre,platform,org_type,grade,year,dev_history,description,reclassified,gametitle
퍼즐,기타,중소,전체이용가,2024,없음,폭력성,0,고래야놀자
기타,기타,중소,전체이용가,2024,없음,,0,PINK LOVE
기타,기타,중소,전체이용가,2024,없음,,0,BLING POP3
기타,기타,중소,전체이용가,2024,없음,,0,Mini Mini D
어드벤처,PC (Steam),대형사,청소년이용불가,2024,없음,폭력성,0,토버 (TOBOR)
어드벤처,PC (Steam),중소,15세이용가,2024,없음,"언어,범죄",0,PERIOD SURVIVAL
RPG,PC (Steam),중소,청소년이용불가,2024,없음,사행성,0,일검비(一劍飛)
액션,콘솔,중소,청소년이용불가,2024,없음,"폭력성,선정성,약물",0,Stellar Blade (스텔라 블레이드)
기타,구글플레이,중소,청소년이용불가,2024,없음,사행성,0,재밌는텍사스홀덤
퍼즐,구글플레이,중소,청소년이용불가,2024,없음,선정성,0,Insert Blocks : AI image collection
기타,구글플레이,중소,청소년이용불가,2024,없음,"선정성,사행성",0,아찔한걸맞고2
기타,기타,중소,전체이용가,2024,없음,,0,BOOM BOX
기타,기타,중소,전체이용가,2024,없음,,0,STAR ALLIANCE
기타,기타,중소,전체이용가,2024,없음,,0,WICKED TUNA
기타,기타,중소,전체이용가,2024,없음,,0,모어스 크레인(MOERS CRANE)
기타,PC (Steam),중소,청소년이용불가,2024,없음,"선정성,사행성",0,금개구리
액션,PC (Steam),중소,청소년이용불가,2024,없음,폭력성,0,Wo Long: Fallen Dynasty Complete Edition (워롱: 폴른 다이너스티 컴플리트 에디션)
기타,PC (Steam),중소,청소년이용불가,2024,없음,사행성,0,okpoker
기타,PC (Steam),중소,청소년이용불가,2024,없음,사행성,0,okbaduki
기타,PC (Steam),중소,청소년이용불가,2024,없음,사행성,0,okseotda
기타,PC (Steam),중소,청소년이용불가,2024,없음,사행성,0,okmatgo
기타,구글플레이,중소,청소년이용불가,2024,없음,사행성,0,성인 맞고
기타,구글플레이,중소,청소년이용불가,2024,없음,"선정성,사행성",0,성인 무료 맞고
액션,구글플레이,중소,청소년이용불가,2024,없음,폭력성,0,The Doomsland: survivors
RPG,구글플레이,중소,청소년이용불가,2024,없음,"폭력성,언어",0,모탈 컴뱃: 온슬로트 (MORTAL KOMBAT Onslaught)
RPG,PC (Steam),중소,15세이용가,2024,없음,"폭력성,언어",0,Across the Obelisk
어드벤처,콘솔,중소,청소년이용불가,2024,없음,폭력성,0,Lost Ruins Console Edition
퍼즐,구글플레이,중소,전체이용가,2024,1회,,0,사과게임
퍼즐,구글플레이,중소,전체이용가,2024,1회,폭력성,0,블랙홀게임
액션,PC (Steam),중소,전체이용가,2024,없음,폭력성,0,Tales of Kenzera: ZAU
스포츠,PC (Steam),중소,15세이용가,2024,없음,폭력성,0,WWE 2K24 (더블유더블유이 투케이24)
퍼즐,PC (Steam),중소,15세이용가,2024,없음,"폭력성,약물",0,죽어버린 별의 넋두리
퍼즐,PC (Steam),중소,12세이용가,2024,없음,언어,0,정령없는 정령사
퍼즐,PC (Steam),중소,전체이용가,2024,없음,,0,바이킹 히어로 3 (Viking Heroes 3)
RPG,PC (Steam),중소,전체이용가,2024,없음,,0,EVOREVO (에보레보)
RPG,PC (Steam),중소,12세이용가,2024,없음,폭력성,0,백영웅전 Eiyuden Chronicle: Hundred Heroes
RPG,PC (Steam),중소,전체이용가,2024,없음,폭력성,0,DRAGON QUEST BUILDERS (드래곤 퀘스트 빌더즈 아레프갈드를 부활시켜라)
액션,PC (Steam),중소,12세이용가,2024,없음,폭력성,0,SPY×FAMILY OPERATION DIARY (스파이 패밀리 오퍼레이션 다이어리)
퍼즐,콘솔,중소,전체이용가,2024,없음,,0,Neon Rider
퍼즐,콘솔,중소,전체이용가,2024,없음,,0,Doodle Jump
퍼즐,콘솔,중소,전체이용가,2024,없음,,0,Solitaire Classic
퍼즐,콘솔,중소,전체이용가,2024,없음,,0,Ninja Kidz
퍼즐,콘솔,중소,전체이용가,2024,없음,,0,4 in a Row
액션,콘솔,중소,15세이용가,2024,없음,폭력성,0,구혼의 쿠온
액션,콘솔,중소,전체이용가,2024,없음,폭력성,0,Assault Suit Leynos 2 S-Tribute (중장기병 레이노스2 새턴 트리뷰트)
전략,구글플레이,중소,청소년이용불가,2024,없음,"사행성,약물",0,Luck be a Landlord
기타,기타,중소,청소년이용불가,2024,없음,사행성,0,킹불새
기타,기타,중소,청소년이용불가,2024,없음,사행성,0,포춘킹 (Fortune King)
기타,기타,중소,청소년이용불가,2024,없음,사행성,0,바다디럭스
퍼즐,기타,중소,전체이용가,2024,없음,,0,캐치티니핑
기타,기타,중소,청소년이용불가,2024,없음,사행성,0,Pirate(해적) Part.I
기타,기타,중소,전체이용가,2024,없음,,0,FAST ＆ FURIOUS
스포츠,기타,중소,전체이용가,2024,없음,,0,FOOTBALL STARS
기타,기타,중소,전체이용가,2024,없음,,0,Happy Sweetbaby
액션,PC (Steam),중소,청소년이용불가,2024,없음,폭력성,0,Captain Laserhawk Niji Warrior (캡틴 레이저호크 니지 워리어)
퍼즐,PC (Steam),중소,전체이용가,2024,없음,,0,플러스끄투
어드벤처,PC (Steam),중소,청소년이용불가,2024,없음,폭력성,0,"브라더스: 두 아들 이야기 리메이크(Brothers: A Tale of Two Sons Remake, PC)"
RPG,구글플레이,중소,청소년이용불가,2024,없음,"폭력성,언어",0,IInvincible: Guarding The Globe (인빈시블: 가딩 더 글로브)
퍼즐,구글플레이,중소,청소년이용불가,2024,없음,선정성,0,제복소녀: 더 쎈 누나들 Ep#1
퍼즐,구글플레이,중소,청소년이용불가,2024,없음,선정성,0,Merge fruit
전략,PC (Steam),중소,12세이용가,2024,없음,"폭력성,약물",0,Stellaris Nexus
어드벤처,콘솔,중소,15세이용가,2024,없음,"언어,약물",0,Open Roads
퍼즐,구글플레이,중소,전체이용가,2024,없음,,0,고양이와 블록
전략,구글플레이,중소,청소년이용불가,2024,없음,"폭력성,공포,언어",0,Dead Ahead: Zombie Warfare
기타,기타,중소,전체이용가,2024,없음,,0,에듀팡팡 Basic (Edu Pang Pang Basic)
기타,기타,중소,전체이용가,2024,없음,,0,에듀팡팡 Lite (Edu Pang Pang Lite)
기타,기타,중소,전체이용가,2024,없음,,0,MINI STAR
퍼즐,기타,중소,전체이용가,2024,없음,,0,CHIKA CHIKA
기타,기타,중소,전체이용가,2024,없음,,0,CRAZY KITTEN
기타,기타,중소,전체이용가,2024,없음,,0,HAPPY HOUR2
슈팅,PC (Steam),중소,청소년이용불가,2024,없음,"폭력성,약물",0,DARK AND DARKER (다크앤다커)
기타,PC (Steam),중소,청소년이용불가,2024,없음,사행성,0,물고기CD
기타,PC (Steam),중소,청소년이용불가,2024,없음,사행성,0,뿅게임(PPYONGGAME)
기타,PC (Steam),중소,청소년이용불가,2024,없음,사행성,0,골윈베가스 (GoalwinVegas) PC
기타,구글플레이,중소,청소년이용불가,2024,없음,사행성,0,골윈베가스 (GoalwinVegas)
시뮬레이션,구글플레이,중소,청소년이용불가,2024,없음,선정성,0,쩐쟁:머니게임
기타,구글플레이,중소,청소년이용불가,2024,4회 이상,사행성,0,Raptor홀덤M
퍼즐,구글플레이,중소,전체이용가,2024,없음,,0,Solitaire Butterfly
RPG,PC (Steam),중소,12세이용가,2024,없음,"사행성,언어",0,겁쟁이 페달 드림레이스
시뮬레이션,PC (Steam),중소,12세이용가,2024,없음,사행성,0,은하영웅전설 전쟁의 윤무곡
슈팅,콘솔,중소,청소년이용불가,2024,없음,폭력성,0,지구방위군 6
퍼즐,구글플레이,중소,전체이용가,2024,1회,,0,이쪽저쪽
퍼즐,구글플레이,중소,전체이용가,2024,1회,폭력성,0,플라잉팜
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,군고구마게임
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,슬리퍼찾개
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,복어의습격
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,복어의여행
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,애큐온 사천성
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,마티팡
어드벤처,PC (Steam),중소,12세이용가,2023,없음,언어,0,판타지피싱타운(FantasyFishingTown)
퍼즐,PC (Steam),중소,12세이용가,2023,없음,범죄,0,미제사건은 끝내야 하니까
RPG,PC (Steam),중소,15세이용가,2023,없음,사행성,0,드래곤 퀘스트 X 다섯 종족의 각성 오프라인
RPG,PC (Steam),중소,12세이용가,2023,없음,선정성,0,Atelier Resleriana (레슬레리아나의 아틀리에)
기타,PC (Steam),중소,전체이용가,2023,없음,,0,레인보우TV 오목
액션,콘솔,중소,전체이용가,2023,없음,,0,프린세스 피치 Showtime!(프린세스 피치 쇼타임!)
액션,콘솔,중소,15세이용가,2023,없음,폭력성,0,슬레이브 제로 X (Slave Zero X)(닌텐도 스위치)
기타,기타,중소,청소년이용불가,2023,없음,사행성,0,손대장
기타,기타,중소,전체이용가,2023,없음,,0,MEGA Boutiuque
기타,기타,중소,전체이용가,2023,없음,,0,MINI ZZANG S
기타,기타,중소,전체이용가,2023,없음,,0,스페이스X2
스포츠,기타,중소,전체이용가,2023,없음,,0,HUNTER DOG
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,okslot
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,okholdem
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,okhbaduki
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,okomaha
기타,구글플레이,중소,청소년이용불가,2023,없음,사행성,0,스타월드카지노
RPG,구글플레이,중소,청소년이용불가,2023,없음,사행성,0,Arcane Saga : Turn Based RPG
기타,구글플레이,중소,청소년이용불가,2023,없음,"선정성,사행성",0,ON AIR SEVEN POKER
어드벤처,구글플레이,중소,15세이용가,2023,없음,폭력성,0,지나가던 선비 1권
RPG,PC (Steam),중소,15세이용가,2023,없음,선정성,0,이세계는 스마트폰과 함께. 해피니스 크레이들
RPG,PC (Steam),중소,12세이용가,2023,없음,"폭력성,선정성",0,"이세계에서 치트 능력을 손에 넣은 나는, 현실세계에서도 무쌍한다 ~레벨 업은 인생을 바꿨다~ 패러렐 유니버스"
RPG,PC (Steam),중소,12세이용가,2023,없음,폭력성,0,이스 셀세타의 수해: Kai
기타,기타,중소,청소년이용불가,2023,2~3회,,0,낚시의달인(존)
슈팅,기타,중소,전체이용가,2023,없음,폭력성,0,배틀버츄어그라운드
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,Dragon CD
RPG,구글플레이,중소,청소년이용불가,2023,없음,사행성,0,IDLE GOG
퍼즐,구글플레이,중소,15세이용가,2023,없음,사행성,0,Breaker Fun 2
퍼즐,구글플레이,중소,15세이용가,2023,없음,사행성,0,Breaker Fun
퍼즐,PC (Steam),중소,전체이용가,2023,없음,,0,Gartic Phone (휴대폰 게임)
기타,PC (Steam),중소,12세이용가,2023,없음,"폭력성,선정성",0,"영웅왕, 극한의 무를 위해 전생하다 : Bravery Road"
시뮬레이션,PC (Steam),중소,15세이용가,2023,없음,"사행성,약물",0,우주전함 야마토 미래에의 항로
격투,구글플레이,중소,12세이용가,2023,없음,폭력성,0,META ARENA (메타 아레나)
퍼즐,기타,중소,전체이용가,2023,없음,,0,뉴스나이퍼
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,OZ게임2
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,OZ게임4
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,피망 홀덤
전략,구글플레이,중소,15세이용가,2023,없음,"선정성,사행성",0,유보트
RPG,구글플레이,중소,청소년이용불가,2023,없음,사행성,0,나만의 삼국지
시뮬레이션,구글플레이,중소,15세이용가,2023,없음,"폭력성,선정성",0,러브앤딥스페이스
RPG,구글플레이,중소,청소년이용불가,2023,없음,"선정성,언어",0,아도르 : 수호의 여신
기타,구글플레이,중소,청소년이용불가,2023,없음,사행성,0,케이브(Cave)
퍼즐,구글플레이,중소,전체이용가,2023,없음,폭력성,0,캑티 클래시(CACTI CLASH)
RPG,구글플레이,중소,15세이용가,2023,없음,"폭력성,선정성,공포,범죄",0,CALL OF CHAOS : ASSEMBLE(콜오브카오스 : 어셈블)
어드벤처,PC (Steam),중소,12세이용가,2023,없음,폭력성,0,"레고 포트나이트 오디세이(LEGO Fortnite Odyssey, PC)"
기타,PC (Steam),중소,전체이용가,2023,없음,,0,"포트나이트 페스티벌(Fortnite Festival, PC)"
기타,PC (Steam),중소,전체이용가,2023,없음,,0,"로켓 레이싱(Rocket Racing, PC)"
어드벤처,PC (Steam),중소,15세이용가,2023,없음,"폭력성,공포",0,Little Goody Two Shoes  (리틀 구디 투 슈즈)
어드벤처,PC (Steam),중소,전체이용가,2023,없음,폭력성,0,Core Keeper (코어 키퍼)
기타,PC (Steam),중소,전체이용가,2023,없음,,0,맞춤법 게임
RPG,PC (Steam),중소,15세이용가,2023,없음,"폭력성,사행성",0,언박싱
기타,PC (Steam),중소,전체이용가,2023,없음,,0,VVAV ONE
어드벤처,콘솔,중소,12세이용가,2023,없음,폭력성,0,"레고 포트나이트 오디세이(LEGO Fortnite Odyssey, Nintendo Switch)"
기타,콘솔,중소,전체이용가,2023,없음,,0,"포트나이트 페스티벌(Fortnite Festival, Nintendo Switch)"
기타,콘솔,중소,전체이용가,2023,없음,,0,"로켓 레이싱(Rocket Racing, Nintendo Switch)"
기타,기타,중소,전체이용가,2023,없음,,0,RAINBOW CASTLE＋ (레인보우캐슬 플러스)
기타,기타,중소,전체이용가,2023,없음,,0,BING BING
기타,기타,중소,전체이용가,2023,없음,,0,MINI
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,손오공23
기타,PC (Steam),중소,청소년이용불가,2023,4회 이상,사행성,0,한게임 슬롯_PC
RPG,구글플레이,중소,12세이용가,2023,없음,폭력성,0,Arrow Quest: Idle defense RPG
기타,구글플레이,중소,청소년이용불가,2023,없음,사행성,0,풀팟 홀덤 for OneStore
RPG,구글플레이,중소,청소년이용불가,2023,없음,사행성,0,그라나도 에스파다M
기타,구글플레이,중소,전체이용가,2023,없음,,0,Accent POP
슈팅,PC (Steam),중소,청소년이용불가,2023,없음,"폭력성,언어,약물",0,Arizona Sunshine® 2
기타,구글플레이,중소,전체이용가,2023,1회,,0,양파게임
기타,구글플레이,중소,전체이용가,2023,없음,,0,Wa팡
기타,구글플레이,중소,전체이용가,2023,없음,,0,상자쌓기
슈팅,구글플레이,중소,전체이용가,2023,없음,,0,현백면과 함께하는 세계여행
기타,기타,중소,청소년이용불가,2023,없음,사행성,0,불로장생(不老長生)
기타,기타,중소,청소년이용불가,2023,4회 이상,사행성,0,모비딕포커(MOBYDICK POKER)
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,J＆P GAMES
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,OZ게임3
기타,PC (Steam),중소,청소년이용불가,2023,없음,사행성,0,oklivespo
기타,구글플레이,중소,청소년이용불가,2023,없음,약물,0,소주좋아
시뮬레이션,PC (Steam),중소,청소년이용불가,2023,없음,폭력성,0,Prison Architect 2
액션,PC (Steam),중소,청소년이용불가,2023,없음,폭력성,0,Hellsweeper VR
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,벽타고머니
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,즐거운캠핑
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,치킨런
퍼즐,구글플레이,중소,전체이용가,2023,없음,,0,냥이를 찾아라
어드벤처,PC (Steam),중소,12세이용가,2023,없음,언어,0,The Talos Principle 2 (더 탈로스 프린시플 2)
액션,PC (Steam),중소,전체이용가,2023,없음,,0,Penny’s Big Breakaway (페니의 대탈출)
액션,PC (Steam),중소,12세이용가,2023,없음,범죄,0,Turnip Boy Robs a Bank (순무 소년의 은행털이)
RPG,PC (Steam),중소,12세이용가,2023,없음,폭력성,0,HunterX: code name T
액션,PC (Steam),중소,15세이용가,2023,없음,폭력성,0,Contra: Operation Galuga(콘트라 오퍼레이션 갈루가)
액션,PC (Steam),중소,15세이용가,2023,없음,폭력성,0,스톰 스트라이커
퍼즐,PC (Steam),중소,전체이용가,2023,없음,,0,황금철도 - 월드 박람회
어드벤처,PC (Steam),중소,전체이용가,2023,없음,폭력성,0,영웅모집
RPG,콘솔,중소,12세이용가,2023,없음,폭력성,0,레전드 오브 레거시 HD Remastered
어드벤처,콘솔,중소,15세이용가,2023,없음,"선정성,공포",0,폐심 2: 심령방송
